,Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
9499,INV10499,Abc Corp,Naman Goyal,Toronto,3031.27,3031.27,Approved,David,2023-08-08,False
9500,INV10500,Quickmove,Sonia M,Calgary,3963.74,3963.74,Approved,Steve,2023-05-16,False
9501,INV10501,Abc Corp,Ravi K,Toronto,877.07,880.07,Approved,David,2023-07-03,True
9502,INV10502,Quickmove,Alex P,Windsor,947.93,922.93,Pending,Kathy,2023-07-03,True
9503,INV10503,Ab Trucks,Alex P,Vancouver,694.88,694.88,Pending,Maria,2023-05-27,False
9504,INV10504,Xyz Ltd,Alex P,Montreal,4690.46,4690.46,Approved,Nora,2023-07-15,False
9505,INV10505,Greenline,Alex P,Montreal,2928.72,2928.72,Approved,Nora,2023-07-03,False
9506,INV10506,Ab Trucks,Naman Goyal,Vancouver,553.94,553.94,Flagged,Maria,2023-10-29,False
9507,INV10507,Xyz Ltd,Sonia M,Windsor,1181.16,1181.16,Pending,Kathy,2023-01-18,False
9508,INV10508,Xyz Ltd,John D,Windsor,3655.39,3655.39,Flagged,Kathy,2023-10-26,False
9509,INV10509,Roadx,Naman Goyal,Calgary,242.06,242.06,Approved,Steve,2023-04-09,False
9510,INV10510,Ab Trucks,Sonia M,Windsor,3655.71,3655.71,Flagged,Kathy,2023-03-13,False
9511,INV10511,Ab Trucks,John D,Calgary,4566.18,4566.18,Approved,Steve,2023-04-02,False
9512,INV10512,Quickmove,Alex P,Toronto,376.27,376.27,Pending,David,2023-01-07,False
9513,INV10513,Xyz Ltd,Sonia M,Vancouver,1013.46,1013.46,Flagged,Maria,2023-07-18,False
9514,INV10514,Xyz Ltd,Alex P,Toronto,111.66,111.66,Flagged,David,2023-05-11,False
9515,INV10515,Xyz Ltd,Sonia M,Toronto,634.25,634.25,Flagged,David,2023-10-13,False
9516,INV10516,Quickmove,Leah T,Toronto,3123.26,3123.26,Pending,David,2023-08-16,False
9517,INV10517,Roadx,Ravi K,Toronto,319.61,319.61,Pending,David,2023-06-08,False
9518,INV10518,Ab Trucks,Naman Goyal,Montreal,2186.59,2186.59,Flagged,Nora,2023-11-11,False
9519,INV10519,Xyz Ltd,Alex P,Windsor,2566.67,2566.67,Flagged,Kathy,2023-09-06,False
9520,INV10520,Abc Corp,Alex P,Vancouver,4542.48,4542.48,Pending,Maria,2023-08-16,False
9521,INV10521,Ab Trucks,Leah T,Vancouver,2424.02,2424.02,Approved,Maria,2023-09-22,False
9522,INV10522,Quickmove,Naman Goyal,Toronto,798.47,798.47,Approved,David,2023-05-08,False
9523,INV10523,Roadx,John D,Vancouver,1517.53,1520.53,Approved,Maria,2023-06-30,True
9524,INV10524,Abc Corp,Alex P,Calgary,3393.76,3393.76,Pending,Steve,2023-06-04,False
9525,INV10525,Quickmove,Alex P,Vancouver,649.37,649.37,Flagged,Maria,2023-01-19,False
9526,INV10526,Fastship,Naman Goyal,Toronto,1235.54,1235.54,Approved,David,2023-09-03,False
9527,INV10527,Ab Trucks,Naman Goyal,Vancouver,4979.31,4979.31,Flagged,Maria,2023-10-27,False
9528,INV10528,Fastship,Ravi K,Windsor,127.12,127.12,Pending,Kathy,2023-03-17,False
9529,INV10529,Quickmove,Sonia M,Toronto,845.7,845.7,Approved,David,2023-04-30,False
9530,INV10530,Quickmove,Alex P,Montreal,4234.06,4265.06,Flagged,Nora,2023-06-19,True
9531,INV10531,Quickmove,Sonia M,Windsor,596.77,596.77,Pending,Kathy,2023-07-20,False
9532,INV10532,Xyz Ltd,Naman Goyal,Vancouver,264.84,281.84,Pending,Maria,2023-12-12,True
9533,INV10533,Roadx,Naman Goyal,Montreal,694.43,694.43,Approved,Nora,2023-01-12,False
9534,INV10534,Xyz Ltd,Ravi K,Windsor,3498.63,3484.63,Pending,Kathy,2023-03-29,True
9535,INV10535,Roadx,John D,Calgary,4966.24,4966.24,Pending,Steve,2023-10-04,False
9536,INV10536,Greenline,Leah T,Windsor,2994.11,3000.11,Approved,Kathy,2023-08-22,True
9537,INV10537,Xyz Ltd,Leah T,Montreal,709.15,709.15,Flagged,Nora,2023-12-04,False
9538,INV10538,Fastship,Leah T,Calgary,1000.52,1000.52,Pending,Steve,2023-01-27,False
9539,INV10539,Roadx,Naman Goyal,Vancouver,2734.64,2734.64,Flagged,Maria,2023-11-16,False
9540,INV10540,Xyz Ltd,Alex P,Toronto,3606.73,3606.73,Flagged,David,2023-08-07,False
9541,INV10541,Ab Trucks,Ravi K,Vancouver,3348.27,3348.27,Flagged,Maria,2023-10-04,False
9542,INV10542,Quickmove,John D,Toronto,2916.16,2916.16,Approved,David,2023-09-19,False
9543,INV10543,Roadx,Leah T,Toronto,4932.72,4932.72,Pending,David,2023-06-25,False
9544,INV10544,Roadx,Ravi K,Montreal,1070.37,1048.37,Approved,Nora,2023-11-06,True
9545,INV10545,Xyz Ltd,Naman Goyal,Calgary,947.23,947.23,Flagged,Steve,2023-05-20,False
9546,INV10546,Greenline,Leah T,Calgary,4309.4,4337.4,Pending,Steve,2023-03-09,True
9547,INV10547,Xyz Ltd,John D,Windsor,1525.03,1525.03,Flagged,Kathy,2023-08-21,False
9548,INV10548,Fastship,Sonia M,Vancouver,1729.38,1729.38,Flagged,Maria,2023-06-18,False
9549,INV10549,Fastship,John D,Montreal,2788.47,2758.47,Approved,Nora,2023-05-21,True
9550,INV10550,Roadx,Alex P,Vancouver,1968.25,1968.25,Approved,Maria,2023-10-19,False
9551,INV10551,Roadx,Leah T,Windsor,1509.44,1512.44,Pending,Kathy,2023-11-08,True
9552,INV10552,Xyz Ltd,Leah T,Windsor,4594.16,4594.16,Pending,Kathy,2023-04-27,False
9553,INV10553,Fastship,Sonia M,Montreal,733.44,696.44,Flagged,Nora,2023-11-07,True
9554,INV10554,Fastship,Sonia M,Windsor,2081.02,2081.02,Flagged,Kathy,2023-07-02,False
9555,INV10555,Greenline,Leah T,Montreal,114.54,114.54,Flagged,Nora,2023-01-05,False
9556,INV10556,Ab Trucks,Alex P,Windsor,4056.52,4056.52,Approved,Kathy,2023-11-30,False
9557,INV10557,Greenline,Sonia M,Calgary,925.25,925.25,Pending,Steve,2023-07-17,False
9558,INV10558,Abc Corp,Naman Goyal,Montreal,3887.65,3887.65,Approved,Nora,2023-05-14,False
9559,INV10559,Quickmove,Leah T,Calgary,828.16,828.16,Approved,Steve,2023-02-10,False
9560,INV10560,Greenline,John D,Calgary,2142.02,2142.02,Pending,Steve,2023-02-07,False
9561,INV10561,Xyz Ltd,John D,Montreal,3668.11,3668.11,Flagged,Nora,2023-02-22,False
9562,INV10562,Ab Trucks,Alex P,Vancouver,1426.96,1426.96,Flagged,Maria,2023-03-06,False
9563,INV10563,Xyz Ltd,Naman Goyal,Toronto,1638.19,1638.19,Approved,David,2023-04-04,False
9564,INV10564,Quickmove,Sonia M,Windsor,3369.88,3369.88,Flagged,Kathy,2023-02-20,False
9565,INV10565,Abc Corp,Leah T,Windsor,1019.73,1019.73,Approved,Kathy,2023-06-26,False
9566,INV10566,Ab Trucks,Alex P,Vancouver,4763.74,4763.74,Approved,Maria,2023-02-10,False
9567,INV10567,Roadx,John D,Toronto,1025.06,1025.06,Approved,David,2023-05-06,False
9568,INV10568,Fastship,Alex P,Vancouver,3774.98,3774.98,Pending,Maria,2023-06-09,False
9569,INV10569,Greenline,John D,Toronto,4032.73,4032.73,Approved,David,2023-12-10,False
9570,INV10570,Xyz Ltd,Ravi K,Montreal,1934.42,1934.42,Flagged,Nora,2023-04-16,False
9571,INV10571,Abc Corp,Alex P,Montreal,865.57,838.57,Flagged,Nora,2023-05-14,True
9572,INV10572,Fastship,Sonia M,Calgary,912.93,912.93,Pending,Steve,2023-04-10,False
9573,INV10573,Greenline,Leah T,Calgary,4928.71,4928.71,Flagged,Steve,2023-07-03,False
9574,INV10574,Fastship,Leah T,Montreal,3654.51,3654.51,Flagged,Nora,2023-12-20,False
9575,INV10575,Greenline,Leah T,Calgary,2305.23,2305.23,Flagged,Steve,2023-09-01,False
9576,INV10576,Roadx,Sonia M,Montreal,1361.01,1361.01,Pending,Nora,2023-06-06,False
9577,INV10577,Ab Trucks,Alex P,Vancouver,192.66,192.66,Approved,Maria,2023-06-14,False
9578,INV10578,Fastship,Naman Goyal,Windsor,3385.27,3385.27,Pending,Kathy,2023-02-10,False
9579,INV10579,Fastship,Alex P,Montreal,4788.89,4788.89,Pending,Nora,2023-05-02,False
9580,INV10580,Fastship,John D,Montreal,623.53,623.53,Pending,Nora,2023-08-23,False
9581,INV10581,Ab Trucks,John D,Montreal,3797.01,3797.01,Flagged,Nora,2023-06-16,False
9582,INV10582,Xyz Ltd,Alex P,Calgary,850.86,850.86,Pending,Steve,2023-05-30,False
9583,INV10583,Greenline,Alex P,Calgary,3981.32,3967.32,Approved,Steve,2023-07-17,True
9584,INV10584,Roadx,Sonia M,Calgary,1915.81,1915.81,Pending,Steve,2023-02-20,False
9585,INV10585,Fastship,Sonia M,Calgary,3589.1,3589.1,Approved,Steve,2023-12-12,False
9586,INV10586,Quickmove,Ravi K,Vancouver,4638.78,4638.78,Flagged,Maria,2023-01-02,False
9587,INV10587,Ab Trucks,Leah T,Montreal,3138.68,3138.68,Pending,Nora,2023-12-08,False
9588,INV10588,Abc Corp,Ravi K,Vancouver,4611.43,4611.43,Approved,Maria,2023-04-23,False
9589,INV10589,Greenline,Leah T,Calgary,1251.62,1235.62,Pending,Steve,2023-09-16,True
9590,INV10590,Ab Trucks,John D,Vancouver,4892.86,4892.86,Pending,Maria,2023-07-03,False
9591,INV10591,Roadx,Ravi K,Montreal,4376.96,4376.96,Flagged,Nora,2023-09-07,False
9592,INV10592,Roadx,Ravi K,Montreal,627.11,627.11,Approved,Nora,2023-03-17,False
9593,INV10593,Greenline,Naman Goyal,Calgary,2126.34,2126.34,Approved,Steve,2023-09-22,False
9594,INV10594,Fastship,Alex P,Montreal,4642.44,4626.44,Approved,Nora,2023-11-18,True
9595,INV10595,Roadx,Sonia M,Vancouver,482.77,482.77,Approved,Maria,2023-02-04,False
9596,INV10596,Abc Corp,Ravi K,Toronto,2323.44,2323.44,Approved,David,2023-09-03,False
9597,INV10597,Ab Trucks,Sonia M,Montreal,3645.61,3645.61,Flagged,Nora,2023-12-09,False
9598,INV10598,Abc Corp,Leah T,Vancouver,263.89,227.89,Pending,Maria,2023-11-03,True
9599,INV10599,Fastship,Ravi K,Vancouver,3788.87,3788.87,Flagged,Maria,2023-09-03,False
9600,INV10600,Abc Corp,Leah T,Vancouver,1869.89,1869.89,Pending,Maria,2023-04-18,False
9601,INV10601,Abc Corp,Naman Goyal,Montreal,1321.92,1321.92,Approved,Nora,2023-02-04,False
9602,INV10602,Xyz Ltd,John D,Toronto,2922.26,2922.26,Flagged,David,2023-05-28,False
9603,INV10603,Abc Corp,Naman Goyal,Calgary,2767.22,2767.22,Pending,Steve,2023-07-14,False
9604,INV10604,Greenline,Leah T,Calgary,4382.3,4382.3,Pending,Steve,2023-08-05,False
9605,INV10605,Ab Trucks,Alex P,Montreal,3412.41,3412.41,Pending,Nora,2023-11-28,False
9606,INV10606,Xyz Ltd,Alex P,Montreal,2167.14,2167.14,Approved,Nora,2023-05-10,False
9607,INV10607,Ab Trucks,John D,Windsor,3285.68,3285.68,Flagged,Kathy,2023-09-06,False
9608,INV10608,Ab Trucks,John D,Toronto,3775.73,3775.73,Pending,David,2023-04-24,False
9609,INV10609,Fastship,Alex P,Vancouver,4692.91,4692.91,Approved,Maria,2023-01-01,False
9610,INV10610,Fastship,Leah T,Vancouver,3550.88,3550.88,Flagged,Maria,2023-02-06,False
9611,INV10611,Xyz Ltd,Alex P,Calgary,2764.97,2764.97,Pending,Steve,2023-08-13,False
9612,INV10612,Roadx,Naman Goyal,Montreal,1927.6,1943.6,Approved,Nora,2023-01-03,True
9613,INV10613,Quickmove,Ravi K,Toronto,4468.27,4468.27,Pending,David,2023-05-04,False
9614,INV10614,Fastship,Naman Goyal,Calgary,3983.35,3986.35,Approved,Steve,2023-10-11,True
9615,INV10615,Quickmove,Alex P,Toronto,478.19,478.19,Flagged,David,2023-07-31,False
9616,INV10616,Fastship,Ravi K,Montreal,3527.75,3527.75,Pending,Nora,2023-05-08,False
9617,INV10617,Fastship,Alex P,Vancouver,2739.87,2739.87,Approved,Maria,2023-09-02,False
9618,INV10618,Ab Trucks,Naman Goyal,Windsor,607.86,607.86,Approved,Kathy,2023-09-09,False
9619,INV10619,Xyz Ltd,Naman Goyal,Toronto,2868.31,2891.31,Approved,David,2023-12-18,True
9620,INV10620,Ab Trucks,Leah T,Vancouver,1043.28,1043.28,Flagged,Maria,2023-07-03,False
9621,INV10621,Greenline,Leah T,Toronto,3569.91,3569.91,Approved,David,2023-10-15,False
9622,INV10622,Ab Trucks,Naman Goyal,Toronto,1464.46,1464.46,Pending,David,2023-09-08,False
9623,INV10623,Xyz Ltd,Ravi K,Toronto,836.69,836.69,Flagged,David,2023-08-08,False
9624,INV10624,Quickmove,Leah T,Montreal,501.67,501.67,Pending,Nora,2023-05-28,False
9625,INV10625,Greenline,Leah T,Calgary,2504.92,2504.92,Approved,Steve,2023-08-11,False
9626,INV10626,Abc Corp,Sonia M,Toronto,1078.21,1078.21,Approved,David,2023-12-07,False
9627,INV10627,Abc Corp,Sonia M,Montreal,4290.13,4290.13,Pending,Nora,2023-04-16,False
9628,INV10628,Greenline,Leah T,Windsor,114.71,114.71,Pending,Kathy,2023-10-11,False
9629,INV10629,Greenline,Alex P,Calgary,4233.83,4233.83,Flagged,Steve,2023-06-06,False
9630,INV10630,Ab Trucks,Ravi K,Montreal,2653.35,2653.35,Approved,Nora,2023-07-16,False
9631,INV10631,Greenline,Sonia M,Windsor,4618.51,4618.51,Flagged,Kathy,2023-03-30,False
9632,INV10632,Xyz Ltd,Leah T,Calgary,1102.6,1102.6,Approved,Steve,2023-10-14,False
9633,INV10633,Abc Corp,Sonia M,Montreal,601.14,601.14,Pending,Nora,2023-02-23,False
9634,INV10634,Abc Corp,Ravi K,Windsor,3162.3,3162.3,Flagged,Kathy,2023-07-17,False
9635,INV10635,Roadx,Ravi K,Montreal,3562.96,3562.96,Approved,Nora,2023-11-01,False
9636,INV10636,Greenline,Sonia M,Windsor,1925.67,1925.67,Pending,Kathy,2023-07-08,False
9637,INV10637,Fastship,Ravi K,Toronto,167.03,167.03,Flagged,David,2023-12-29,False
9638,INV10638,Fastship,Ravi K,Toronto,2094.12,2094.12,Flagged,David,2023-09-26,False
9639,INV10639,Greenline,Sonia M,Calgary,1245.56,1245.56,Flagged,Steve,2023-04-04,False
9640,INV10640,Xyz Ltd,Naman Goyal,Windsor,1802.6,1785.6,Pending,Kathy,2023-02-06,True
9641,INV10641,Fastship,Leah T,Toronto,2583.1,2583.1,Flagged,David,2023-04-14,False
9642,INV10642,Roadx,Alex P,Calgary,3541.47,3541.47,Approved,Steve,2023-06-10,False
9643,INV10643,Quickmove,John D,Vancouver,4819.8,4819.8,Pending,Maria,2023-08-10,False
9644,INV10644,Greenline,Alex P,Toronto,805.6,805.6,Flagged,David,2023-09-04,False
9645,INV10645,Xyz Ltd,Naman Goyal,Toronto,3431.51,3431.51,Pending,David,2023-02-27,False
9646,INV10646,Xyz Ltd,Naman Goyal,Montreal,1242.74,1208.74,Approved,Nora,2023-11-19,True
9647,INV10647,Ab Trucks,Ravi K,Vancouver,1181.45,1181.45,Flagged,Maria,2023-06-03,False
9648,INV10648,Xyz Ltd,Alex P,Windsor,3204.41,3204.41,Pending,Kathy,2023-01-29,False
9649,INV10649,Fastship,Naman Goyal,Calgary,3902.4,3902.4,Pending,Steve,2023-05-15,False
9650,INV10650,Quickmove,Alex P,Vancouver,4891.16,4930.16,Approved,Maria,2023-10-12,True
9651,INV10651,Fastship,Naman Goyal,Windsor,3867.27,3867.27,Approved,Kathy,2023-03-09,False
9652,INV10652,Greenline,John D,Toronto,870.84,870.84,Pending,David,2023-08-08,False
9653,INV10653,Quickmove,Naman Goyal,Calgary,1204.47,1204.47,Flagged,Steve,2023-02-26,False
9654,INV10654,Greenline,Alex P,Calgary,3830.81,3830.81,Flagged,Steve,2023-10-26,False
9655,INV10655,Xyz Ltd,Alex P,Vancouver,2682.24,2682.24,Pending,Maria,2023-02-16,False
9656,INV10656,Roadx,Alex P,Montreal,1547.5,1547.5,Approved,Nora,2023-08-02,False
9657,INV10657,Abc Corp,Sonia M,Windsor,2411.74,2411.74,Flagged,Kathy,2023-05-14,False
9658,INV10658,Quickmove,Alex P,Vancouver,4582.95,4582.95,Flagged,Maria,2023-07-07,False
9659,INV10659,Ab Trucks,John D,Montreal,3802.44,3842.44,Approved,Nora,2023-05-20,True
9660,INV10660,Abc Corp,Leah T,Montreal,2308.42,2302.42,Approved,Nora,2023-01-30,True
9661,INV10661,Xyz Ltd,John D,Montreal,4904.71,4904.71,Approved,Nora,2023-10-24,False
9662,INV10662,Xyz Ltd,John D,Calgary,3994.89,3994.89,Pending,Steve,2023-04-09,False
9663,INV10663,Abc Corp,Naman Goyal,Windsor,128.77,107.77,Pending,Kathy,2023-12-03,True
9664,INV10664,Ab Trucks,John D,Windsor,650.6,650.6,Pending,Kathy,2023-05-17,False
9665,INV10665,Quickmove,Alex P,Vancouver,2814.45,2814.45,Approved,Maria,2023-05-15,False
9666,INV10666,Quickmove,Leah T,Toronto,1814.78,1814.78,Pending,David,2023-07-11,False
9667,INV10667,Abc Corp,Ravi K,Vancouver,4081.54,4081.54,Approved,Maria,2023-06-08,False
9668,INV10668,Greenline,John D,Windsor,4488.87,4488.87,Pending,Kathy,2023-09-24,False
9669,INV10669,Fastship,Alex P,Calgary,1279.19,1279.19,Pending,Steve,2023-09-17,False
9670,INV10670,Roadx,Naman Goyal,Vancouver,3840.1,3840.1,Flagged,Maria,2023-03-23,False
9671,INV10671,Greenline,Naman Goyal,Toronto,2723.45,2723.45,Approved,David,2023-03-20,False
9672,INV10672,Quickmove,Ravi K,Vancouver,2020.64,2020.64,Flagged,Maria,2023-10-29,False
9673,INV10673,Fastship,Ravi K,Montreal,3955.22,3955.22,Pending,Nora,2023-07-09,False
9674,INV10674,Roadx,Alex P,Toronto,2868.13,2853.13,Pending,David,2023-01-21,True
9675,INV10675,Roadx,Ravi K,Montreal,3212.89,3193.89,Pending,Nora,2023-09-10,True
9676,INV10676,Roadx,Ravi K,Calgary,405.04,405.04,Pending,Steve,2023-05-30,False
9677,INV10677,Xyz Ltd,Naman Goyal,Windsor,2970.81,2970.81,Approved,Kathy,2023-05-31,False
9678,INV10678,Roadx,Alex P,Vancouver,1573.49,1573.49,Approved,Maria,2023-10-09,False
9679,INV10679,Ab Trucks,Leah T,Vancouver,2517.14,2517.14,Pending,Maria,2023-07-08,False
9680,INV10680,Abc Corp,Ravi K,Montreal,1187.85,1187.85,Flagged,Nora,2023-09-18,False
9681,INV10681,Quickmove,Alex P,Montreal,3110.93,3110.93,Pending,Nora,2023-09-01,False
9682,INV10682,Abc Corp,John D,Windsor,822.6,822.6,Pending,Kathy,2023-12-25,False
9683,INV10683,Abc Corp,Naman Goyal,Vancouver,702.23,701.23,Pending,Maria,2023-02-28,True
9684,INV10684,Greenline,Leah T,Windsor,1023.22,1023.22,Pending,Kathy,2023-01-06,False
9685,INV10685,Greenline,Naman Goyal,Montreal,4105.58,4105.58,Flagged,Nora,2023-05-02,False
9686,INV10686,Abc Corp,Naman Goyal,Montreal,264.32,264.32,Flagged,Nora,2023-08-09,False
9687,INV10687,Ab Trucks,Sonia M,Toronto,3674.93,3674.93,Flagged,David,2023-11-06,False
9688,INV10688,Abc Corp,Alex P,Montreal,376.89,376.89,Approved,Nora,2023-06-25,False
9689,INV10689,Roadx,John D,Montreal,3000.1,3000.1,Pending,Nora,2023-12-27,False
9690,INV10690,Xyz Ltd,Ravi K,Windsor,3890.44,3890.44,Approved,Kathy,2023-05-17,False
9691,INV10691,Quickmove,John D,Toronto,1232.26,1232.26,Pending,David,2023-11-14,False
9692,INV10692,Greenline,Alex P,Toronto,1060.14,1060.14,Flagged,David,2023-08-02,False
9693,INV10693,Quickmove,Naman Goyal,Vancouver,1516.97,1516.97,Pending,Maria,2023-05-25,False
9694,INV10694,Xyz Ltd,Sonia M,Calgary,3528.11,3528.11,Flagged,Steve,2023-06-20,False
9695,INV10695,Roadx,Alex P,Vancouver,1348.65,1348.65,Pending,Maria,2023-09-10,False
9696,INV10696,Roadx,Leah T,Vancouver,2558.67,2558.67,Pending,Maria,2023-07-20,False
9697,INV10697,Greenline,Leah T,Vancouver,758.88,737.88,Flagged,Maria,2023-01-22,True
9698,INV10698,Greenline,Alex P,Toronto,2359.86,2359.86,Pending,David,2023-09-19,False
9699,INV10699,Roadx,Ravi K,Windsor,3161.17,3161.17,Flagged,Kathy,2023-10-26,False
9700,INV10700,Fastship,John D,Montreal,451.91,451.91,Flagged,Nora,2023-09-01,False
9701,INV10701,Quickmove,John D,Toronto,4095.57,4095.57,Pending,David,2023-12-02,False
9702,INV10702,Xyz Ltd,Ravi K,Montreal,4693.44,4693.44,Flagged,Nora,2023-01-29,False
9703,INV10703,Quickmove,Sonia M,Montreal,1048.38,1048.38,Approved,Nora,2023-06-15,False
9704,INV10704,Xyz Ltd,Naman Goyal,Calgary,3821.22,3821.22,Approved,Steve,2023-11-17,False
9705,INV10705,Fastship,Naman Goyal,Vancouver,1635.99,1635.99,Pending,Maria,2023-11-24,False
9706,INV10706,Ab Trucks,Leah T,Calgary,3415.95,3383.95,Flagged,Steve,2023-11-08,True
9707,INV10707,Xyz Ltd,Sonia M,Vancouver,1602.72,1602.72,Approved,Maria,2023-08-22,False
9708,INV10708,Quickmove,Ravi K,Toronto,4325.48,4325.48,Approved,David,2023-09-18,False
9709,INV10709,Abc Corp,Alex P,Montreal,1800.83,1800.83,Flagged,Nora,2023-02-14,False
9710,INV10710,Roadx,John D,Calgary,4259.27,4250.27,Approved,Steve,2023-08-22,True
9711,INV10711,Roadx,Alex P,Toronto,3854.1,3854.1,Approved,David,2023-08-06,False
9712,INV10712,Fastship,John D,Toronto,1061.99,1061.99,Pending,David,2023-02-15,False
9713,INV10713,Xyz Ltd,Alex P,Vancouver,869.07,869.07,Pending,Maria,2023-04-22,False
9714,INV10714,Ab Trucks,Ravi K,Montreal,3920.31,3943.31,Flagged,Nora,2023-10-29,True
9715,INV10715,Xyz Ltd,Ravi K,Vancouver,2012.49,2012.49,Flagged,Maria,2023-11-14,False
9716,INV10716,Roadx,Sonia M,Vancouver,4752.03,4752.03,Approved,Maria,2023-12-24,False
9717,INV10717,Greenline,Alex P,Toronto,4720.45,4720.45,Pending,David,2023-09-05,False
9718,INV10718,Abc Corp,Alex P,Vancouver,3498.06,3478.06,Flagged,Maria,2023-01-06,True
9719,INV10719,Fastship,Sonia M,Windsor,2552.84,2552.84,Approved,Kathy,2023-01-05,False
9720,INV10720,Greenline,Sonia M,Montreal,1055.34,1055.34,Pending,Nora,2023-12-09,False
9721,INV10721,Quickmove,Ravi K,Vancouver,4423.72,4423.72,Flagged,Maria,2023-04-03,False
9722,INV10722,Quickmove,Ravi K,Vancouver,501.79,501.79,Pending,Maria,2023-11-16,False
9723,INV10723,Greenline,Leah T,Calgary,1914.72,1901.72,Approved,Steve,2023-01-18,True
9724,INV10724,Quickmove,Alex P,Montreal,1664.18,1697.18,Pending,Nora,2023-06-30,True
9725,INV10725,Greenline,Ravi K,Montreal,4796.3,4796.3,Approved,Nora,2023-03-10,False
9726,INV10726,Ab Trucks,Ravi K,Vancouver,678.77,678.77,Pending,Maria,2023-06-10,False
9727,INV10727,Greenline,Alex P,Windsor,4461.73,4461.73,Flagged,Kathy,2023-03-17,False
9728,INV10728,Fastship,Sonia M,Calgary,2336.53,2336.53,Flagged,Steve,2023-06-23,False
9729,INV10729,Roadx,Alex P,Windsor,332.74,332.74,Approved,Kathy,2023-05-11,False
9730,INV10730,Xyz Ltd,Naman Goyal,Vancouver,3671.45,3671.45,Approved,Maria,2023-10-31,False
9731,INV10731,Greenline,Alex P,Montreal,594.31,594.31,Approved,Nora,2023-11-10,False
9732,INV10732,Fastship,Naman Goyal,Montreal,1261.32,1261.32,Approved,Nora,2023-07-02,False
9733,INV10733,Xyz Ltd,Alex P,Windsor,4018.67,4018.67,Pending,Kathy,2023-03-24,False
9734,INV10734,Quickmove,Naman Goyal,Toronto,858.19,858.19,Approved,David,2023-11-17,False
9735,INV10735,Xyz Ltd,Naman Goyal,Vancouver,1694.8,1694.8,Approved,Maria,2023-10-07,False
9736,INV10736,Quickmove,Alex P,Montreal,1868.89,1868.89,Flagged,Nora,2023-12-29,False
9737,INV10737,Greenline,Leah T,Toronto,2985.13,2985.13,Pending,David,2023-07-08,False
9738,INV10738,Fastship,Ravi K,Montreal,3970.67,4002.67,Approved,Nora,2023-10-16,True
9739,INV10739,Roadx,John D,Montreal,1230.98,1230.98,Pending,Nora,2023-07-19,False
9740,INV10740,Greenline,Ravi K,Toronto,1108.34,1108.34,Approved,David,2023-08-18,False
9741,INV10741,Quickmove,Naman Goyal,Windsor,1187.32,1186.32,Pending,Kathy,2023-11-25,True
9742,INV10742,Ab Trucks,Alex P,Vancouver,1969.9,1969.9,Approved,Maria,2023-08-11,False
9743,INV10743,Xyz Ltd,Alex P,Toronto,2722.01,2722.01,Approved,David,2023-05-01,False
9744,INV10744,Greenline,Alex P,Toronto,165.88,165.88,Pending,David,2023-06-16,False
9745,INV10745,Quickmove,Alex P,Montreal,3923.46,3923.46,Approved,Nora,2023-02-24,False
9746,INV10746,Xyz Ltd,Leah T,Toronto,4640.91,4640.91,Approved,David,2023-12-01,False
9747,INV10747,Quickmove,John D,Vancouver,4233.25,4233.25,Pending,Maria,2023-12-04,False
9748,INV10748,Fastship,Sonia M,Windsor,282.2,282.2,Flagged,Kathy,2023-08-20,False
9749,INV10749,Abc Corp,Naman Goyal,Windsor,2670.07,2670.07,Flagged,Kathy,2023-10-09,False
9750,INV10750,Greenline,John D,Windsor,4088.73,4088.73,Approved,Kathy,2023-07-08,False
9751,INV10751,Roadx,Ravi K,Vancouver,1786.16,1758.16,Pending,Maria,2023-01-11,True
9752,INV10752,Greenline,Sonia M,Montreal,4495.48,4495.48,Flagged,Nora,2023-02-23,False
9753,INV10753,Xyz Ltd,Sonia M,Vancouver,4445.71,4445.71,Pending,Maria,2023-12-07,False
9754,INV10754,Fastship,Alex P,Toronto,794.35,837.35,Flagged,David,2023-09-04,True
9755,INV10755,Quickmove,John D,Calgary,2518.79,2486.79,Approved,Steve,2023-08-29,True
9756,INV10756,Ab Trucks,Ravi K,Calgary,225.77,225.77,Pending,Steve,2023-02-08,False
9757,INV10757,Roadx,Alex P,Calgary,1481.11,1481.11,Approved,Steve,2023-09-26,False
9758,INV10758,Fastship,Alex P,Windsor,4078.18,4078.18,Approved,Kathy,2023-03-11,False
9759,INV10759,Quickmove,Leah T,Vancouver,4878.19,4878.19,Approved,Maria,2023-11-16,False
9760,INV10760,Ab Trucks,Naman Goyal,Vancouver,4575.28,4575.28,Pending,Maria,2023-07-16,False
9761,INV10761,Fastship,Sonia M,Windsor,308.64,308.64,Flagged,Kathy,2023-10-16,False
9762,INV10762,Abc Corp,Ravi K,Toronto,4640.98,4640.98,Approved,David,2023-07-31,False
9763,INV10763,Roadx,Sonia M,Calgary,4130.98,4130.98,Pending,Steve,2023-02-24,False
9764,INV10764,Xyz Ltd,John D,Calgary,4351.74,4351.74,Flagged,Steve,2023-12-31,False
9765,INV10765,Fastship,Naman Goyal,Windsor,4582.65,4596.65,Approved,Kathy,2023-03-17,True
9766,INV10766,Fastship,Alex P,Calgary,2492.08,2492.08,Flagged,Steve,2023-04-25,False
