Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
INV10882,AB Trucks,Sonia M,Windsor,1480.59,1480.59,Approved,Kathy,2023-03-10,No
INV10883,GreenLine,Naman Goyal,Vancouver,3787.37,3787.37,Pending,Maria,2023-01-04,No
INV10884,RoadX,Alex P,Vancouver,1378.9,1425.9,Flagged,Maria,2023-03-31,Yes
INV10885,GreenLine,Naman Goyal,Toronto,4090.22,4090.22,Pending,David,2023-01-07,No
INV10886,RoadX,Ravi K,Calgary,4116.33,4116.33,Approved,Steve,2023-06-15,No
INV10887,QuickMove,Ravi K,Toronto,2339.85,2339.85,Approved,David,2023-10-18,No
INV10888,QuickMove,Naman Goyal,Montreal,1573.87,1573.87,Flagged,Nora,2023-02-10,No
INV10889,ABC Corp,Sonia M,Montreal,3028.57,3028.57,Pending,Nora,2023-12-01,No
INV10890,GreenLine,Sonia M,Windsor,4071.6,4071.6,Flagged,Kathy,2023-01-02,No
INV10891,RoadX,Alex P,Windsor,416.4,416.4,Approved,Kathy,2023-07-30,No
INV10892,AB Trucks,Leah T,Windsor,4771.78,4771.78,Pending,Kathy,2023-11-29,No
INV10893,RoadX,Alex P,Windsor,3264.91,3264.91,Pending,Kathy,2023-07-19,No
INV10894,QuickMove,John D,Windsor,2050.92,2050.92,Flagged,Kathy,2023-08-22,No
INV10895,RoadX,Leah T,Windsor,2579.49,2579.49,Approved,Kathy,2023-09-01,No
INV10896,GreenLine,John D,Windsor,1989.4,1989.4,Pending,Kathy,2023-12-08,No
INV10897,ABC Corp,Alex P,Windsor,2121.79,2121.79,Flagged,Kathy,2023-08-03,Yes
INV10898,ABC Corp,Leah T,Windsor,3018.52,3048.52,Approved,Kathy,2023-01-06,Yes
INV10899,ABC Corp,Leah T,Vancouver,395.18,395.18,Approved,Maria,2023-04-14,No
INV10900,ABC Corp,John D,Windsor,959.35,959.35,Approved,Kathy,2023-03-05,No
INV10901,QuickMove,Naman Goyal,Calgary,1212.49,1212.49,Flagged,Steve,2023-08-08,No
INV10902,FastShip,Sonia M,Windsor,2096.82,2096.82,Approved,Kathy,2023-10-08,No
INV10903,GreenLine,Leah T,Montreal,1918.18,1918.18,Flagged,Nora,2023-10-19,No
INV10904,XYZ Ltd,Leah T,Montreal,3638.8,3671.8,Approved,Nora,2023-06-11,Yes
INV10905,GreenLine,John D,Windsor,1369.98,1369.98,Flagged,Kathy,2023-12-30,No
INV10906,FastShip,Leah T,Windsor,379.65,379.65,Flagged,Kathy,2023-07-12,No
INV10907,ABC Corp,John D,Montreal,371.67,371.67,Pending,Nora,,No
INV10908,FastShip,Naman Goyal,Calgary,155.43,161.43,Flagged,Steve,2023-04-30,Yes
INV10909,AB Trucks,Leah T,Toronto,286.33,286.33,Pending,David,2023-07-06,No
INV10910,AB Trucks,Ravi K,Vancouver,4307.44,4327.44,Approved,Maria,2023-12-21,Yes
INV10911,QuickMove,Alex P,Montreal,3516.49,3516.49,Approved,Nora,2023-10-14,No
INV10912,GreenLine,Naman Goyal,Windsor,4980.06,4980.06,Flagged,Kathy,2023-03-26,No
INV10913,GreenLine,Ravi K,Vancouver,199.53,199.53,Approved,Maria,2023-04-18,Yes
INV10914,XYZ Ltd,Naman Goyal,Windsor,4260.11,4260.11,Approved,Kathy,2023-09-24,No
INV10915,QuickMove,Sonia M,Toronto,3510.68,3473.68,Flagged,David,2023-10-20,Yes
INV10916,XYZ Ltd,Naman Goyal,Toronto,3237.68,3237.68,Approved,David,2023-01-25,No
INV10917,AB Trucks,Naman Goyal,Montreal,1847.01,1838.01,Approved,Nora,2023-02-19,Yes
INV10918,ABC Corp,Sonia M,Vancouver,1945.96,1929.96,Approved,Maria,2023-09-20,Yes
INV10919,FastShip,Leah T,Vancouver,4243.25,4243.25,Pending,Maria,2023-10-15,No
INV10920,XYZ Ltd,Alex P,Toronto,3596.07,3596.07,Approved,David,2023-10-09,No
INV10921,RoadX,Ravi K,Windsor,3384.55,3384.55,Flagged,Kathy,2023-09-17,No
INV10922,XYZ Ltd,John D,Montreal,250.18,250.18,Flagged,Nora,2023-02-06,Yes
INV10923,ABC Corp,Alex P,Calgary,1003.17,1003.17,Approved,Steve,2023-09-07,No
INV10924,ABC Corp,Naman Goyal,Toronto,4816.86,4816.86,Flagged,David,2023-04-06,No
INV10925,GreenLine,John D,Toronto,2326.42,2326.42,Flagged,David,2023-12-03,No
INV10926,FastShip,Sonia M,Montreal,3928.83,3928.83,Flagged,Nora,2023-12-29,No
INV10927,ABC Corp,Alex P,Windsor,2007.69,1959.69,Flagged,Kathy,2023-03-21,Yes
INV10928,QuickMove,Leah T,Vancouver,3845.18,3845.18,Approved,Maria,2023-02-08,No
INV10929,XYZ Ltd,Ravi K,Toronto,684.14,684.14,Flagged,David,2023-10-10,No
INV10930,XYZ Ltd,Alex P,Montreal,306.43,355.43,Pending,Nora,2023-12-14,Yes
INV10931,AB Trucks,Alex P,Montreal,2384.27,2384.27,Pending,Nora,2023-03-02,No
INV10932,ABC Corp,Leah T,Montreal,2999.07,2999.07,Pending,Nora,2023-05-11,No
INV10933,RoadX,John D,Vancouver,1686.14,1686.14,Approved,Maria,2023-02-01,No
INV10934,GreenLine,Sonia M,Toronto,3608.42,3608.42,Flagged,David,2023-10-12,No
INV10935,FastShip,Leah T,Montreal,2529.52,2529.52,Approved,Nora,2023-08-10,No
INV10936,RoadX,,Vancouver,4648.75,4648.75,Flagged,Maria,,No
INV10937,GreenLine,Leah T,Windsor,516.45,516.45,Flagged,Kathy,2023-06-07,No
INV10938,XYZ Ltd,Alex P,Calgary,426.18,426.18,Flagged,Steve,2023-12-24,No
INV10939,,Sonia M,Toronto,4535.1,4535.1,Flagged,David,2023-03-06,No
INV10940,GreenLine,John D,Vancouver,3378.62,3378.62,Flagged,Maria,2023-08-24,No
INV10941,XYZ Ltd,John D,Calgary,3388.48,3388.48,Approved,Steve,2023-04-01,No
INV10942,XYZ Ltd,Ravi K,Calgary,235.02,235.02,Approved,Steve,2023-06-04,No
INV10943,,Sonia M,Vancouver,4694.61,4694.61,Pending,Maria,2023-02-06,No
INV10944,XYZ Ltd,Ravi K,Vancouver,3881.94,3881.94,Approved,Maria,2023-09-29,No
INV10945,QuickMove,Leah T,Vancouver,3845.14,3845.14,Pending,Maria,2023-06-20,No
INV10946,XYZ Ltd,Naman Goyal,Montreal,4568.46,4568.46,Pending,Nora,2023-01-30,No
INV10947,AB Trucks,John D,Windsor,2932.95,2932.95,Flagged,Kathy,2023-12-29,No
INV10948,RoadX,Alex P,Montreal,2033.87,2033.87,Approved,Nora,2023-09-03,No
INV10949,GreenLine,John D,Calgary,2455.33,2455.33,Approved,Steve,2023-05-09,No
INV10950,AB Trucks,Naman Goyal,Calgary,3908.48,3908.48,Flagged,Steve,2023-12-02,No
INV10951,QuickMove,Alex P,Calgary,3866.78,3866.78,Flagged,Steve,2023-12-11,No
INV10952,AB Trucks,Sonia M,Vancouver,3086.97,3086.97,Pending,Maria,2023-12-18,No
INV10953,ABC Corp,Sonia M,Toronto,1168.59,1168.59,Approved,David,2023-12-12,No
INV10954,ABC Corp,John D,Montreal,4112.53,4080.5299999999997,Approved,Nora,2023-03-24,Yes
INV10955,ABC Corp,Alex P,Toronto,3271.48,3271.48,Pending,David,2023-09-08,No
INV10956,FastShip,Leah T,Windsor,1184.18,1184.18,Pending,Kathy,2023-07-19,No
INV10957,ABC Corp,Alex P,Windsor,2455.16,2442.16,Pending,Kathy,2023-01-24,Yes
INV10958,GreenLine,Ravi K,Montreal,4986.31,4986.31,Flagged,Nora,2023-08-05,No
INV10959,AB Trucks,,Calgary,1709.06,1709.06,Pending,Steve,2023-10-09,No
INV10960,GreenLine,Sonia M,Windsor,671.15,713.15,Pending,Kathy,2023-12-15,Yes
INV10961,RoadX,John D,Toronto,206.17,206.17,Flagged,David,2023-01-28,No
INV10962,ABC Corp,Alex P,Toronto,1004.7,1004.7,Pending,David,2023-12-26,No
INV10963,QuickMove,Sonia M,Vancouver,1016.13,1016.13,Pending,Maria,2023-05-26,No
INV10964,FastShip,John D,Calgary,4304.54,4304.54,Approved,Steve,2023-06-26,Yes
INV10965,RoadX,Sonia M,Vancouver,865.16,865.16,Pending,Maria,2023-02-17,No
INV10966,QuickMove,John D,Montreal,4326.99,4362.99,,Nora,2023-03-03,Yes
INV10967,FastShip,Sonia M,Windsor,524.91,524.91,Flagged,Kathy,2023-08-18,No
INV10968,RoadX,Leah T,Vancouver,4542.56,4542.56,Pending,Maria,2023-11-24,No
INV10969,AB Trucks,Ravi K,Vancouver,1356.13,1356.13,Approved,Maria,2023-06-23,No
INV10970,GreenLine,Naman Goyal,Montreal,3096.34,3096.34,Approved,Nora,2023-12-27,No
INV10971,XYZ Ltd,Sonia M,Toronto,882.66,921.66,Flagged,David,2023-01-01,Yes
INV10972,GreenLine,Naman Goyal,Toronto,2011.27,2011.27,Approved,David,2023-09-22,No
INV10973,ABC Corp,Sonia M,Montreal,520.26,520.26,Flagged,Nora,2023-12-12,No
INV10974,QuickMove,Alex P,Toronto,2939.69,2982.69,Approved,David,2023-12-30,Yes
INV10975,XYZ Ltd,Ravi K,Montreal,1794.8,1794.8,Approved,Nora,2023-10-19,No
INV10976,FastShip,Leah T,Toronto,4275.54,4275.54,Pending,David,2023-02-16,No
INV10977,AB Trucks,Ravi K,Montreal,990.9,990.9,Flagged,Nora,2023-01-29,No
INV10978,AB Trucks,Naman Goyal,Toronto,1471.94,1518.94,Pending,David,2023-02-04,Yes
INV10979,FastShip,Alex P,Vancouver,968.55,968.55,Flagged,Maria,2023-09-21,No
INV10980,,John D,Vancouver,2862.73,2862.73,Pending,Maria,2023-07-03,No
INV10981,FastShip,Ravi K,Toronto,647.56,647.56,Approved,David,2023-06-04,No
INV10982,RoadX,Leah T,Montreal,1027.85,1027.85,Pending,Nora,2023-05-05,No
INV10983,QuickMove,Alex P,Vancouver,3424.6,3424.6,Approved,Maria,2023-09-09,No
INV10984,QuickMove,Alex P,Windsor,464.63,464.63,Flagged,Kathy,2023-03-15,No
INV10985,ABC Corp,Naman Goyal,Toronto,3741.5,3741.5,Flagged,David,2023-08-01,No
INV10986,XYZ Ltd,Leah T,Windsor,611.23,611.23,Approved,Kathy,2023-03-23,No
INV10987,FastShip,Alex P,Windsor,2968.89,2968.89,Pending,Kathy,2023-05-10,No
INV10988,ABC Corp,Alex P,Calgary,4989.27,4989.27,Approved,Steve,2023-12-17,No
INV10989,QuickMove,John D,Windsor,952.08,952.08,Pending,Kathy,2023-07-16,No
INV10990,XYZ Ltd,Naman Goyal,Windsor,1379.32,1349.32,Approved,Kathy,2023-03-25,Yes
INV10991,FastShip,Naman Goyal,Calgary,4502.29,4502.29,Approved,Steve,2023-03-26,No
INV10992,AB Trucks,Leah T,Calgary,3168.8,3168.8,Flagged,Steve,2023-05-16,No
INV10993,FastShip,Alex P,Calgary,2513.4,2503.4,Pending,Steve,2023-12-07,Yes
INV10994,,John D,Montreal,2857.25,2857.25,Pending,Nora,2023-12-05,No
INV10995,FastShip,Sonia M,Calgary,1547.93,1547.93,Approved,Steve,2023-08-03,No
INV10996,GreenLine,Ravi K,Montreal,4291.08,4291.08,Pending,Nora,2023-09-01,No
INV10997,XYZ Ltd,Naman Goyal,Toronto,3751.82,3751.82,Approved,David,2023-04-15,No
INV10998,FastShip,John D,Montreal,3248.09,3248.09,Approved,Nora,2023-11-14,No
INV10999,XYZ Ltd,Leah T,Toronto,4665.54,4665.54,Pending,David,2023-06-11,No
INV11000,XYZ Ltd,John D,Calgary,2932.74,2974.74,Pending,Steve,2023-03-08,Yes
INV11001,QuickMove,Alex P,Calgary,2608.2,2608.2,Approved,Steve,2023-04-07,No
INV11002,ABC Corp,Ravi K,Toronto,4880.9,4921.9,Pending,David,2023-11-17,Yes
INV11003,XYZ Ltd,Naman Goyal,Vancouver,1109.47,1109.47,Pending,Maria,2023-07-13,No
INV11004,XYZ Ltd,Sonia M,Montreal,795.64,795.64,Pending,Nora,2023-11-21,No
INV11005,QuickMove,Alex P,Windsor,895.19,895.19,Pending,Kathy,2023-03-29,No
INV11006,QuickMove,Naman Goyal,Calgary,4948.27,4948.27,Flagged,Steve,2023-05-16,No
INV11007,FastShip,Leah T,Montreal,3296.03,3296.03,Flagged,Nora,2023-09-11,No
INV11008,QuickMove,Naman Goyal,Montreal,1599.02,1599.02,Approved,Nora,2023-04-21,No
INV11009,FastShip,John D,Calgary,1319.99,1308.99,Approved,Steve,2023-02-12,Yes
INV11010,AB Trucks,Ravi K,Toronto,377.53,377.53,Flagged,David,2023-03-05,No
INV11011,QuickMove,Sonia M,Calgary,746.54,698.54,Approved,Steve,2023-07-21,Yes
INV11012,ABC Corp,Ravi K,Montreal,4550.05,4587.05,,Nora,2023-08-10,Yes
INV11013,XYZ Ltd,John D,Vancouver,3761.97,3805.97,Approved,Maria,2023-03-14,Yes
INV11014,ABC Corp,Sonia M,Toronto,4713.64,4713.64,Pending,David,2023-03-09,Yes
INV11015,GreenLine,Sonia M,Calgary,2176.28,2176.28,Pending,Steve,2023-06-12,No
INV11016,QuickMove,Alex P,Windsor,3046.06,3046.06,Flagged,Kathy,2023-07-08,No
INV11017,XYZ Ltd,Sonia M,Calgary,2469.99,2469.99,Flagged,Steve,2023-06-25,No
INV11018,ABC Corp,Naman Goyal,Montreal,4418.79,4374.79,Flagged,Nora,2023-12-25,Yes
INV11019,QuickMove,Ravi K,Montreal,4957.77,4957.77,Flagged,Nora,2023-01-13,No
INV11020,QuickMove,Leah T,Windsor,4670.6,4704.6,Pending,Kathy,2023-08-02,Yes
INV11021,AB Trucks,Leah T,Toronto,3030.47,3030.47,Pending,David,2023-01-31,No
INV11022,AB Trucks,Ravi K,Montreal,402.83,402.83,Flagged,Nora,2023-09-30,No
INV11023,XYZ Ltd,Alex P,Toronto,3125.88,3125.88,Flagged,David,2023-03-07,No
INV11024,GreenLine,Sonia M,Toronto,575.53,575.53,Approved,David,2023-11-04,No
INV11025,,John D,Calgary,780.23,780.23,Pending,Steve,2023-12-29,No
INV11026,AB Trucks,Naman Goyal,Toronto,1037.59,1045.59,Pending,David,2023-04-11,Yes
INV11027,GreenLine,Alex P,Montreal,1881.12,1887.12,Flagged,Nora,2023-04-22,Yes
INV11028,ABC Corp,Sonia M,Montreal,2999.75,2999.75,Approved,Nora,2023-04-22,No
INV11029,AB Trucks,Leah T,Vancouver,1734.41,1702.41,Pending,Maria,,Yes
INV11030,FastShip,,Toronto,2316.11,2316.11,Approved,David,2023-02-15,No
INV11031,RoadX,Sonia M,Vancouver,331.72,331.72,Approved,Maria,2023-11-05,No
INV11032,RoadX,Alex P,Calgary,3136.81,3136.81,Pending,Steve,2023-07-03,No
INV11033,AB Trucks,John D,Vancouver,3319.46,3319.46,Pending,Maria,2023-12-22,No
INV11034,ABC Corp,John D,Toronto,587.01,587.01,Approved,David,2023-12-10,No
INV11035,QuickMove,,Montreal,3947.07,3947.07,Approved,Nora,2023-08-28,No
INV11036,ABC Corp,John D,Calgary,3272.55,3260.55,Pending,Steve,,Yes
INV11037,XYZ Ltd,Sonia M,Toronto,2499.67,2499.67,Flagged,David,2023-08-09,No
INV11038,FastShip,John D,Calgary,2809.01,2846.01,Approved,Steve,2023-07-09,Yes
INV11039,ABC Corp,Sonia M,Windsor,2564.92,2564.92,Pending,Kathy,2023-08-01,No
INV11040,GreenLine,John D,Toronto,363.59,363.59,Approved,David,2023-02-16,No
INV11041,FastShip,John D,Windsor,3702.23,3702.23,Pending,Kathy,2023-12-28,No
INV11042,RoadX,Alex P,Vancouver,2607.87,2607.87,Approved,Maria,2023-01-31,No
INV11043,FastShip,Sonia M,Toronto,946.84,946.84,Approved,David,2023-10-31,No
INV11044,GreenLine,Leah T,Windsor,3435.58,3435.58,Flagged,Kathy,2023-07-01,No
INV11045,AB Trucks,Sonia M,Montreal,3505.82,3533.82,Approved,Nora,2023-12-15,Yes
INV11046,GreenLine,Ravi K,Vancouver,1146.13,1146.13,Approved,Maria,2024-01-01,No
INV11047,GreenLine,Leah T,Toronto,4002.83,3969.83,Approved,David,2023-03-23,Yes
INV11048,AB Trucks,Alex P,Toronto,2336.87,2336.87,Pending,David,2023-08-12,No
INV11049,AB Trucks,Sonia M,Montreal,984.99,984.99,Pending,Nora,2023-02-07,No
INV11050,AB Trucks,Alex P,Montreal,3322.34,3322.34,Pending,Nora,2023-02-24,No
INV11051,AB Trucks,Leah T,Windsor,3023.96,3023.96,Pending,Kathy,2023-04-20,No
INV11052,AB Trucks,Alex P,Windsor,934.99,910.99,Approved,Kathy,2023-02-27,Yes
INV11053,GreenLine,Alex P,Windsor,4374.51,4374.51,Flagged,Kathy,2023-08-31,No
INV11054,XYZ Ltd,Naman Goyal,Calgary,4287.22,4287.22,Approved,Steve,2023-04-15,No
INV11055,XYZ Ltd,Sonia M,Vancouver,4197.6,4197.6,Approved,Maria,2023-05-05,No
INV11056,ABC Corp,Alex P,Toronto,2056.22,2056.22,Flagged,David,2023-06-29,No
INV11057,XYZ Ltd,Naman Goyal,Vancouver,4140.65,4140.65,Flagged,Maria,2023-04-27,No
INV11058,RoadX,Naman Goyal,Montreal,4239.5,4239.5,Flagged,Nora,2023-11-18,No
INV11059,XYZ Ltd,John D,Vancouver,4983.05,4983.05,Flagged,Maria,2023-12-28,No
INV11060,,John D,Vancouver,4792.26,4792.26,Flagged,Maria,2023-09-13,No
INV11061,AB Trucks,Leah T,Windsor,1975.95,1975.95,Flagged,Kathy,2023-05-25,No
INV11062,AB Trucks,Sonia M,Montreal,1071.2,1071.2,Pending,Nora,,No
INV11063,QuickMove,John D,Vancouver,1533.07,1533.07,Flagged,Maria,2023-02-16,No
INV11064,QuickMove,Leah T,Toronto,2524.43,2524.43,Flagged,David,2023-06-27,No
INV11065,QuickMove,Sonia M,Windsor,4046.74,4046.74,Flagged,Kathy,2023-02-03,No
INV11066,GreenLine,Leah T,Vancouver,3642.62,3642.62,Flagged,Maria,2023-08-21,No
INV11067,RoadX,Naman Goyal,Montreal,3959.79,3959.79,Flagged,Nora,2023-02-17,Yes
INV11068,XYZ Ltd,Naman Goyal,Toronto,1961.64,1961.64,Pending,David,2023-05-25,No
INV11069,GreenLine,Sonia M,Montreal,1309.83,1309.83,Pending,Nora,2023-11-29,No
INV11070,ABC Corp,Leah T,Montreal,218.24,218.24,Pending,Nora,2023-03-14,No
INV11071,AB Trucks,Leah T,Montreal,3168.3,3168.3,Approved,Nora,,No
INV11072,QuickMove,John D,Calgary,3995.68,3995.68,Flagged,Steve,2023-12-07,No
INV11073,FastShip,John D,Toronto,4456.79,4412.79,Pending,David,2023-09-07,Yes
INV11074,ABC Corp,Sonia M,Montreal,2433.57,2433.57,Flagged,Nora,2023-05-03,No
INV11075,QuickMove,Ravi K,Calgary,4645.46,4645.46,Flagged,Steve,2023-04-23,No
INV11076,RoadX,John D,Windsor,1091.82,1091.82,Pending,Kathy,2023-08-27,No
INV11077,ABC Corp,Alex P,Calgary,2620.45,2620.45,Pending,Steve,2023-10-18,No
INV11078,GreenLine,John D,Windsor,1147.46,1107.46,Flagged,Kathy,2023-10-27,Yes
INV11079,XYZ Ltd,Ravi K,Calgary,1021.57,1021.57,Flagged,Steve,2023-02-27,No
INV11080,AB Trucks,Leah T,Montreal,4771.6,4774.6,Approved,Nora,2023-01-27,Yes
INV11081,RoadX,Naman Goyal,Calgary,4106.93,4106.93,Pending,Steve,2023-02-27,No
INV11082,RoadX,Naman Goyal,Calgary,157.82,157.82,Flagged,Steve,2023-10-04,No
INV11083,FastShip,Leah T,Montreal,1415.71,1433.71,Approved,Nora,2023-04-14,Yes
INV11084,ABC Corp,Naman Goyal,Windsor,1105.16,1105.16,Flagged,Kathy,2023-10-14,Yes
INV11085,FastShip,John D,Montreal,820.96,820.96,Pending,Nora,2023-08-22,No
INV11086,XYZ Ltd,Naman Goyal,Toronto,3517.32,3517.32,Flagged,David,2023-01-10,No
INV11087,QuickMove,Ravi K,Calgary,2877.51,2877.51,Pending,Steve,2023-12-23,No
INV11088,XYZ Ltd,Ravi K,Toronto,2324.28,2324.28,Approved,David,2023-07-30,No
INV11089,QuickMove,John D,Montreal,1028.54,1028.54,Flagged,Nora,,No
INV11090,FastShip,Leah T,Montreal,1460.33,1460.33,Pending,Nora,2023-02-26,No
INV11091,AB Trucks,Alex P,Vancouver,1844.9,1844.9,Approved,Maria,2023-07-25,No
INV11092,XYZ Ltd,John D,Toronto,3948.87,3948.87,Approved,David,2023-02-06,No
INV11093,FastShip,Naman Goyal,Vancouver,4947.03,4947.03,Pending,Maria,2023-01-31,No
INV11094,ABC Corp,John D,Toronto,1001.49,998.49,Flagged,David,2023-12-21,Yes
INV11095,FastShip,Ravi K,Vancouver,1773.46,1773.46,Pending,Maria,2023-05-15,No
INV11096,FastShip,John D,Vancouver,1472.99,1472.99,Approved,Maria,2023-03-04,No
INV11097,GreenLine,John D,Toronto,315.93,315.93,Pending,David,2023-01-06,No
INV11098,XYZ Ltd,Alex P,Montreal,1174.17,1174.17,Approved,Nora,2023-03-14,No
INV11099,AB Trucks,Ravi K,Windsor,4517.91,4517.91,Approved,Kathy,2023-12-05,No
INV11100,AB Trucks,Sonia M,Montreal,4230.01,4230.01,Approved,Nora,2023-06-19,No
INV11101,GreenLine,Sonia M,Windsor,921.23,921.23,Approved,Kathy,2023-05-01,No
INV11102,QuickMove,Ravi K,Toronto,1894.2,1894.2,Flagged,David,2023-03-06,No
INV11103,,Sonia M,Calgary,1622.93,1622.93,Approved,Steve,2023-03-28,No
INV11104,QuickMove,Naman Goyal,Montreal,823.93,823.93,Approved,Nora,2023-07-21,No
INV11105,AB Trucks,Sonia M,Vancouver,3148.82,3148.82,Approved,Maria,2023-04-05,No
INV11106,FastShip,Naman Goyal,Montreal,2830.76,2830.76,Pending,Nora,2023-02-05,No
INV11107,GreenLine,Ravi K,Toronto,2192.26,2192.26,Flagged,David,2023-06-22,Yes
INV11108,ABC Corp,Sonia M,Calgary,4291.94,4291.94,Approved,Steve,2023-08-15,No
INV11109,XYZ Ltd,Sonia M,Calgary,3136.59,3136.59,Pending,Steve,2023-04-20,No
INV11110,XYZ Ltd,Leah T,Montreal,1370.44,1370.44,Approved,Nora,2023-08-24,No
INV11111,XYZ Ltd,Naman Goyal,Montreal,1931.15,1931.15,Flagged,Nora,2023-04-10,No
INV11112,FastShip,Naman Goyal,Montreal,835.77,835.77,Flagged,Nora,2023-10-12,No
INV11113,ABC Corp,John D,Toronto,2997.73,2997.73,Flagged,David,2023-03-06,No
INV11114,GreenLine,Alex P,Windsor,2974.48,2974.48,Flagged,Kathy,2023-12-17,No
INV11115,GreenLine,Sonia M,Windsor,4363.9,4363.9,Pending,Kathy,2023-08-08,No
INV11116,XYZ Ltd,Leah T,Vancouver,4293.5,4293.5,Flagged,Maria,2023-08-12,No
INV11117,ABC Corp,Alex P,Toronto,4201.02,4201.02,Pending,David,2023-08-17,No
INV11118,ABC Corp,Leah T,Calgary,2789.87,2789.87,Pending,Steve,2023-04-17,No
INV11119,ABC Corp,Alex P,Vancouver,3294.9,3294.9,Flagged,Maria,2023-06-12,No
INV11120,AB Trucks,Sonia M,Calgary,3900.16,3900.16,Pending,Steve,2023-01-20,No
INV11121,AB Trucks,Leah T,Calgary,549.26,549.26,Pending,Steve,2023-08-28,No
INV11122,XYZ Ltd,Naman Goyal,Montreal,1572.93,1572.93,Flagged,Nora,2023-07-22,No
INV11123,ABC Corp,John D,Calgary,928.54,928.54,Approved,Steve,2023-08-24,No
INV11124,RoadX,Leah T,Calgary,2606.19,2606.19,Approved,Steve,2023-03-16,Yes
INV11125,ABC Corp,Ravi K,Toronto,4204.57,4189.57,Pending,David,2023-06-13,Yes
INV11126,GreenLine,Sonia M,Montreal,1230.49,1230.49,Flagged,Nora,2023-04-20,No
INV11127,GreenLine,Sonia M,Montreal,3681.43,3681.43,Flagged,Nora,,No
INV11128,XYZ Ltd,Ravi K,Vancouver,2088.54,2088.54,Flagged,Maria,2023-03-01,No
INV11129,RoadX,Alex P,Montreal,4525.07,4525.07,Approved,Nora,2023-01-21,No
INV11130,ABC Corp,John D,Windsor,3171.27,3171.27,Pending,Kathy,2023-08-08,No
INV11131,QuickMove,Alex P,Toronto,4885.11,4932.11,Flagged,David,2023-08-10,Yes
INV11132,RoadX,Ravi K,Vancouver,1303.78,1303.78,Pending,Maria,2023-03-12,No
INV11133,XYZ Ltd,Ravi K,Windsor,4627.4,4627.4,Flagged,Kathy,2023-08-04,No
INV11134,GreenLine,John D,Calgary,1849.57,1849.57,Flagged,Steve,2023-05-14,No
INV11135,QuickMove,Ravi K,Windsor,3147.64,3147.64,Flagged,Kathy,2023-12-08,No
INV11136,GreenLine,Ravi K,Vancouver,955.09,955.09,Pending,Maria,2023-10-30,No
INV11137,AB Trucks,Leah T,Montreal,3822.95,3822.95,Approved,Nora,2023-03-28,No
INV11138,XYZ Ltd,John D,Toronto,4893.43,4893.43,Approved,David,2023-08-16,No
INV11139,XYZ Ltd,Sonia M,Vancouver,3958.39,3958.39,Pending,Maria,2023-09-29,No
INV11140,ABC Corp,Alex P,Windsor,3117.4,3117.4,Flagged,Kathy,2023-05-16,No
INV11141,ABC Corp,Sonia M,Windsor,2296.25,2340.25,Approved,Kathy,2023-11-07,Yes
INV11142,AB Trucks,Sonia M,Vancouver,1791.66,1791.66,Approved,Maria,2023-12-16,No
INV11143,QuickMove,Leah T,Vancouver,2153.16,2153.16,Pending,Maria,2023-02-25,No
INV11144,FastShip,Alex P,Vancouver,1708.61,1708.61,Pending,Maria,2023-01-29,No
INV11145,RoadX,Sonia M,Montreal,4180.28,4180.28,Pending,Nora,2023-01-01,No
INV11146,FastShip,John D,Vancouver,4476.24,4476.24,Flagged,Maria,2023-04-28,No
INV11147,FastShip,Alex P,Calgary,4753.32,4742.32,Flagged,Steve,2023-01-03,Yes
INV11148,XYZ Ltd,Naman Goyal,Toronto,2149.98,2149.98,Pending,David,2023-04-19,No
INV11149,RoadX,Leah T,Toronto,2776.47,2776.47,Pending,David,2023-04-05,No
INV11150,XYZ Ltd,Sonia M,Calgary,2926.79,2926.79,Approved,Steve,2023-04-06,No
INV11151,RoadX,Ravi K,Windsor,3290.33,3290.33,Approved,Kathy,2023-11-17,No
INV11152,GreenLine,Alex P,Windsor,112.04,112.04,Pending,Kathy,2023-02-02,No
INV11153,XYZ Ltd,Naman Goyal,Windsor,4229.18,4229.18,Pending,Kathy,2023-08-10,No
INV11154,XYZ Ltd,Ravi K,Windsor,1413.89,1413.89,Pending,Kathy,2023-09-09,Yes
INV11155,XYZ Ltd,Naman Goyal,Montreal,2413.6,2413.6,Approved,Nora,2023-12-23,No
INV11156,QuickMove,Sonia M,Calgary,4223.68,4179.68,Approved,Steve,2023-02-05,Yes
INV11157,AB Trucks,Ravi K,Toronto,4984.6,4984.6,Flagged,David,2023-09-09,No
INV11158,XYZ Ltd,Sonia M,Calgary,3994.93,3994.93,Approved,Steve,2023-08-24,No
INV11159,ABC Corp,Ravi K,Toronto,221.68,221.68,Approved,David,2023-01-24,No
INV11160,,Alex P,Windsor,1906.9,1906.9,Pending,Kathy,2023-01-17,No
INV11161,RoadX,John D,Montreal,1311.33,1358.33,Pending,Nora,2023-10-20,Yes
INV11162,GreenLine,John D,Vancouver,4824.25,4824.25,Flagged,Maria,2023-08-19,No
INV11163,AB Trucks,Naman Goyal,Vancouver,1394.72,1394.72,Pending,Maria,2023-06-01,No
INV11164,QuickMove,Leah T,Windsor,4722.42,4722.42,Pending,Kathy,2023-03-09,No
INV11165,RoadX,Ravi K,Windsor,4693.84,4693.84,Approved,Kathy,2023-06-21,No
